Year,region,Country,fertility,life,population,child_mortality,gdp
1970,Sub-Saharan Africa,Burundi,7.311,43.833,3513499.0,247.6,782.0
1970,Sub-Saharan Africa,Cameroon,6.205,46.103,6841763.0,212.8,2169.0
1970,Sub-Saharan Africa,Cape Verde,6.935,52.213,274282.0,164.3,942.0
1970,Sub-Saharan Africa,Central African Rep.,5.954,41.948,1828709.0,,
1970,Sub-Saharan Africa,Chad,6.528,41.331,3655905.0,259.62,1338.0
1970,Sub-Saharan Africa,Comoros,7.061,47.717,238032.0,227.1,1425.0
1970,Sub-Saharan Africa,"Congo, Dem. Rep.",6.214,43.917,20267009.0,248.1,2094.0
1970,Sub-Saharan Africa,"Congo, Rep.",6.259,53.39,1335088.0,143.1,3348.0
1970,Sub-Saharan Africa,Cote d'Ivoire,7.907999999999999,43.692,5416416.0,240.6,3798.0
1970,Sub-Saharan Africa,Equatorial Guinea,5.678,39.753,290907.0,239.18,1193.0
1970,Sub-Saharan Africa,Eritrea,6.65,40.529,1847000.0,221.4,1037.0
1970,Sub-Saharan Africa,Ethiopia,6.978,42.949,28959382.0,241.1,778.0
1970,Sub-Saharan Africa,Gabon,5.081,46.67,529526.0,185.03,4656.0
1970,Sub-Saharan Africa,Gambia,6.093,37.824,458663.0,302.6,1478.0
1970,Sub-Saharan Africa,Ghana,6.95,49.339,8681818.0,201.9,2455.0
1970,Sub-Saharan Africa,Guinea,6.195,36.656,4153653.0,327.2,966.0
1970,Sub-Saharan Africa,Guinea-Bissau,6.0710000000000015,44.054,602916.0,265.53,1756.0
1970,Sub-Saharan Africa,Kenya,8.081,52.217,11252318.0,147.4,1948.0
1970,Sub-Saharan Africa,Lesotho,5.808,49.03100000000001,1033044.0,177.0,742.0
1970,Sub-Saharan Africa,Liberia,6.695,39.254,1439677.0,286.3,1486.0
1970,Sub-Saharan Africa,Madagascar,7.325,44.771,6548922.0,151.9,2509.0
1970,Sub-Saharan Africa,Malawi,7.3039999999999985,40.64,4531280.0,342.0,489.0
1970,Sub-Saharan Africa,Mali,6.901,32.388000000000005,6034022.0,400.0,844.0
1970,Sub-Saharan Africa,Mauritania,6.784,49.13,1133539.0,193.9,2964.0
1970,Sub-Saharan Africa,Mauritius,3.952,63.223,826862.0,82.9,3023.0
1970,Sub-Saharan Africa,Mayotte,7.912000000000001,62.364,36755.0,,
1970,Sub-Saharan Africa,Mozambique,6.591,39.247,9453385.0,273.8,703.0
1970,Sub-Saharan Africa,Namibia,6.459,52.56800000000001,780386.0,96.6,5981.0
1970,Sub-Saharan Africa,Niger,7.4220000000000015,36.3,4372957.0,327.0,1376.0
1970,Sub-Saharan Africa,Nigeria,6.471,37.0,57357275.0,284.9,3483.0
1970,Sub-Saharan Africa,Reunion,4.765,63.059,462096.0,,
1970,Sub-Saharan Africa,Rwanda,8.231,44.402,3748672.0,218.2,691.0
1970,Sub-Saharan Africa,Sao Tome and Principe,6.468,55.859,73630.0,86.9,2196.0
1970,Sub-Saharan Africa,Senegal,7.338999999999999,39.227,4096245.0,290.5,2041.0
1970,Sub-Saharan Africa,Seychelles,5.761,65.673,51659.0,71.9,6536.0
1970,Sub-Saharan Africa,Sierra Leone,6.697,34.601,2593123.0,334.6,1650.0
1970,Sub-Saharan Africa,Somalia,7.182,40.958,3601206.0,228.13,1083.0
1970,Sub-Saharan Africa,South Africa,5.591,52.825,22502306.0,146.4,10394.0
1970,Sub-Saharan Africa,South Sudan,6.881,35.793,3020949.0,329.6,2233.0
1970,Sub-Saharan Africa,Sudan,6.888,52.231,11744590.0,154.6,2022.0
1970,Sub-Saharan Africa,Swaziland,6.875,48.045,445735.0,174.8,3971.0
1970,Sub-Saharan Africa,Tanzania,6.771,46.714,13604523.0,213.8,1391.0
1970,Sub-Saharan Africa,Togo,7.084,46.56800000000001,2097273.0,224.7,1878.0
1970,Sub-Saharan Africa,Uganda,7.115,48.825,9445932.0,184.6,1079.0
1970,Sub-Saharan Africa,Zambia,7.437,49.044,4138837.0,180.0,3888.0
1970,Sub-Saharan Africa,Zimbabwe,7.417000000000002,54.918,5206229.0,110.4,2521.0
1971,America,Antigua and Barbuda,3.517,66.232,66554.0,53.73,6088.0
1971,America,Argentina,3.104,66.74,24376109.0,71.5,10167.0
1971,America,Aruba,2.7880000000000003,69.498,59439.0,,6904.0
1971,America,Bahamas,3.504,66.218,173875.0,31.2,21018.0
1971,America,Barbados,2.949,65.51899999999999,239841.0,45.8,9109.0
1971,America,Belize,6.2879999999999985,66.047,124973.0,93.5,2570.0
1971,America,Bolivia,6.549,46.135,4319564.0,225.3,3727.0
1971,America,Brazil,4.896,59.25100000000001,98445131.0,130.1,6463.0
1971,America,Canada,2.137,72.98,22048431.0,21.0,20688.0
1971,America,Chile,3.851,62.631,9752949.0,78.4,7906.0
1971,America,Colombia,5.37,61.24100000000001,21861689.0,94.0,4484.0
1971,America,Costa Rica,4.7330000000000005,67.29,1865039.0,71.8,5933.0
1971,America,Cuba,3.857,70.309,8855989.0,39.9,9471.0
1971,America,Dominican Rep.,5.983,59.03,4637627.0,,
1971,America,Ecuador,6.005,58.213,6150690.0,134.3,5866.0
1971,America,El Salvador,6.106,56.738,3836884.0,152.1,4878.0
1971,America,French Guiana,4.471,65.566,50282.0,,
1971,America,Grenada,4.561,64.158,94140.0,81.52,2852.0
1971,America,Guadeloupe,4.758,65.493,322773.0,,
1971,America,Guatemala,6.2189999999999985,52.76,5597742.0,169.0,4766.0
1971,America,Guyana,5.022,59.56800000000001,729796.0,73.6,3996.0
1971,America,Haiti,5.693,47.56100000000001,4794158.0,240.1,2076.0
1971,America,Honduras,7.195,53.127,2763122.0,142.2,2778.0
1971,America,Jamaica,5.305,68.52199999999999,1895729.0,55.5,7769.0
1971,America,Martinique,4.404,66.506,326918.0,,
1971,America,Mexico,6.643,61.83600000000001,53441943.0,104.9,8810.0
1971,America,Netherlands Antilles,2.79,69.632,160998.0,,
1971,America,Nicaragua,6.855,54.325,2472476.0,167.2,6120.0
1971,America,Panama,5.06,66.00399999999999,1552391.0,64.7,6676.0
1971,America,Paraguay,5.589,65.657,2544362.0,77.1,3539.0
1971,America,Peru,6.192,54.243,13559712.0,159.0,6828.0
1971,America,Puerto Rico,3.068,71.904,2751922.0,,15924.0
1971,America,Saint Lucia,5.9529999999999985,63.604,105169.0,,
1971,America,Saint Vincent and the Grenadines,5.8279999999999985,65.432,91445.0,,
1971,America,Suriname,5.504,63.56800000000001,373795.0,67.23,9315.0
1971,America,Trinidad and Tobago,3.484,65.22800000000001,977679.0,50.6,11558.0
1971,America,United States,2.268,71.24,211355529.0,22.4,24350.0
1971,America,Uruguay,2.938,68.665,2817577.0,53.5,7849.0
1971,America,Venezuela,5.2189999999999985,65.396,11045959.0,60.6,15549.0
1971,America,Virgin Islands (U.S.),4.976,68.122,68102.0,,
1971,East Asia & Pacific,Australia,2.945,71.41,12987847.0,20.9,20176.0
1971,East Asia & Pacific,Brunei,5.771,67.632,131010.0,62.1,78230.0
1971,East Asia & Pacific,Cambodia,6.337999999999999,40.0,7039481.0,240.44,1539.0
1971,East Asia & Pacific,China,5.396,63.73736,836431505.0,107.7,876.0
1971,East Asia & Pacific,Fiji,4.397,60.207,531631.0,54.9,4590.0
1971,East Asia & Pacific,French Polynesia,4.98,60.518,114591.0,,
1971,East Asia & Pacific,Guam,4.248,66.07300000000001,87402.0,,
1971,East Asia & Pacific,"Hong Kong, China",3.33,72.24600000000002,4005661.0,,9017.0
1971,East Asia & Pacific,Indonesia,5.4129999999999985,53.074,121405753.0,160.3,2162.0
1971,East Asia & Pacific,Japan,2.113,72.89,105145914.0,16.5,14673.0
1971,East Asia & Pacific,Kiribati,5.674,51.87300000000001,44881.0,136.0,2998.0
1971,East Asia & Pacific,"Korea, Dem. Rep.",4.214,60.549,14642731.0,,
1971,East Asia & Pacific,"Korea, Rep.",4.414,61.974,32094421.0,,
1971,East Asia & Pacific,Laos,5.979,46.56100000000001,2762977.0,,
1971,East Asia & Pacific,"Macao, China",1.98,69.559,253879.0,,15652.0
1971,East Asia & Pacific,Malaysia,4.737,64.858,11182967.0,53.1,4252.0
1971,East Asia & Pacific,"Micronesia, Fed. Sts.",6.925,62.07100000000001,62105.0,88.68,1760.0
1971,East Asia & Pacific,Mongolia,7.546,55.81800000000001,1319817.0,197.93,1731.0
1971,East Asia & Pacific,Myanmar,5.881,51.432,26807570.0,175.2,1458.0
1971,East Asia & Pacific,New Caledonia,5.2639999999999985,62.945,109421.0,,
1971,East Asia & Pacific,New Zealand,3.015,71.78,2871885.0,20.3,19871.0
1971,East Asia & Pacific,Papua New Guinea,6.1370000000000005,46.698,2503009.0,139.8,1844.0
1971,East Asia & Pacific,Philippines,6.152,61.063,36485095.0,83.1,3212.0
1971,East Asia & Pacific,Samoa,7.119,55.277,144528.0,130.02,3792.0
1971,East Asia & Pacific,Singapore,3.014,68.462,2112908.0,26.1,11389.0
1971,East Asia & Pacific,Solomon Islands,7.04,54.78,166067.0,99.2,1200.0
1971,East Asia & Pacific,Taiwan,3.71,69.06,14918000.0,,5758.0
1971,East Asia & Pacific,Thailand,5.397,59.983,38004462.0,94.9,2365.0
1971,East Asia & Pacific,Timor-Leste,5.751,39.563,620126.0,264.52,707.0
1971,East Asia & Pacific,Tonga,5.761,65.189,85518.0,46.9,1736.0
1971,East Asia & Pacific,Vanuatu,6.202000000000001,52.94300000000001,88029.0,104.2,1699.0
1971,East Asia & Pacific,Vietnam,6.421,59.012,45957991.0,84.2,1082.0
1971,Europe & Central Asia,Albania,4.933,67.251,2188650.0,105.71,3849.0
1971,Europe & Central Asia,Armenia,3.1180000000000003,70.411,2580894.0,73.1,3589.0
1971,Europe & Central Asia,Austria,2.2,70.31,7497731.0,28.7,18698.0
1971,Europe & Central Asia,Azerbaijan,4.479,65.28699999999999,5281238.0,72.93,7416.0
1971,Europe & Central Asia,Belarus,2.275,72.96,9113454.0,23.51,5549.0
1971,Europe & Central Asia,Belgium,2.129,71.1,9660688.0,23.0,19548.0
1971,Europe & Central Asia,Bosnia and Herzegovina,2.775,66.748,3599885.0,71.87,2732.0
1971,Europe & Central Asia,Bulgaria,2.144,70.87,8541136.0,37.3,8186.0
1971,Europe & Central Asia,Channel Islands,2.019,71.919,122338.0,,
1971,Europe & Central Asia,Croatia,1.987,68.687,4183960.0,37.43,13019.0
1971,Europe & Central Asia,Cyprus,2.547,72.825,620987.0,34.47,9415.0
1971,Europe & Central Asia,Czech Rep.,2.095,69.77,9819749.0,,
1971,Europe & Central Asia,Denmark,2.043,73.44,4959083.0,15.8,22464.0
1971,Europe & Central Asia,Estonia,2.1180000000000003,70.59,1379574.0,26.31,9885.0
1971,Europe & Central Asia,Finland,1.7,70.18,4622759.0,15.4,16564.0
1971,Europe & Central Asia,France,2.412,72.13,51161640.0,17.4,18891.0
1971,Europe & Central Asia,Georgia,2.588,67.77,4749634.0,74.28,5303.0
1971,Europe & Central Asia,Germany,1.917,70.9202391859,78398250.0,24.9,21695.0
1971,Europe & Central Asia,Greece,2.357,71.26899999999998,8833582.0,35.4,13227.0
1971,Europe & Central Asia,Greenland,3.245,65.3615340683,47420.0,,11000.0
1971,Europe & Central Asia,Hungary,2.048,69.13,10354275.0,42.1,13471.0
1971,Europe & Central Asia,Iceland,2.954,73.55,206821.0,15.2,16687.0
1971,Europe & Central Asia,Ireland,3.807,71.68,2997907.0,21.7,11850.0
1971,Europe & Central Asia,Italy,2.4290000000000003,71.91,53700117.0,31.9,16680.0
1971,Europe & Central Asia,Kazakhstan,3.489,62.84,13325342.0,84.5,12067.0
1971,Europe & Central Asia,Kyrgyzstan,4.815,60.817,3035474.0,,
1971,Europe & Central Asia,Latvia,1.939,70.57,2385524.0,23.8,7834.0
1971,Europe & Central Asia,Lithuania,2.303,72.02,3170575.0,23.5,13774.0
1971,Europe & Central Asia,Luxembourg,1.867,69.47,342560.0,21.1,29877.0
1971,Europe & Central Asia,"Macedonia, FYR",2.928,66.736,1587484.0,113.94,6881.0
1971,Europe & Central Asia,Malta,1.963,70.782,303338.0,26.5,4780.0
1971,Europe & Central Asia,Moldova,2.56,65.134,3645524.0,64.7,5295.0
1971,Europe & Central Asia,Montenegro,2.657,70.413,523214.0,49.83,11328.0
1971,Europe & Central Asia,Netherlands,2.36,73.84,13097251.0,15.3,20555.0
1971,Europe & Central Asia,Norway,2.49,74.18,3906490.0,15.6,23239.0
1971,Europe & Central Asia,Poland,2.228,69.67,32803069.0,34.5,9256.0
1971,Europe & Central Asia,Portugal,2.938,66.94,8732165.0,63.4,10920.0
1971,Europe & Central Asia,Romania,2.6548672566,68.439,20473447.0,61.7,10824.0
1971,Europe & Central Asia,Russia,2.024,69.12,131095450.0,42.4,15170.0
1971,Europe & Central Asia,Serbia,2.372,68.081,8238178.0,51.94,11234.0
1971,Europe & Central Asia,Slovak Republic,2.495,69.88,4546043.0,29.12,11302.0
1971,Europe & Central Asia,Slovenia,2.255,69.571,1681246.0,25.57,13849.0
1971,Europe & Central Asia,Spain,2.87,71.85,34165661.0,26.6,12834.0
1971,Europe & Central Asia,Sweden,1.961,74.62,8084965.0,12.9,22277.0
1971,Europe & Central Asia,Switzerland,2.021,73.26,6221393.0,17.6,37621.0
1971,Europe & Central Asia,Tajikistan,6.87,60.43,3036693.0,155.15,4776.0
1971,Europe & Central Asia,Turkey,5.475,52.893,36245756.0,181.5,6765.0
1971,Europe & Central Asia,Turkmenistan,6.249,58.761,2252386.0,127.47,10221.0
1971,Europe & Central Asia,Ukraine,2.056,71.1,47685533.0,33.8,7982.0
1971,Europe & Central Asia,United Kingdom,2.182,72.32,55819499.0,20.6,17207.0
1971,Europe & Central Asia,Uzbekistan,6.4220000000000015,63.256,12358535.0,145.39,3378.0
1971,Middle East & North Africa,Algeria,7.622000000000001,50.767,14165889.0,237.3,6427.0
1971,Middle East & North Africa,Bahrain,6.292999999999998,64.27600000000001,219532.0,69.3,31102.0
1971,Middle East & North Africa,Djibouti,6.8260000000000005,49.827,171519.0,184.78,4510.0
1971,Middle East & North Africa,Egypt,5.846,52.512,36751162.0,239.4,3090.0
1971,Middle East & North Africa,Iran,6.359,51.662,29421198.0,186.6,11475.0
1971,Middle East & North Africa,Iraq,7.308,58.849,10358219.0,109.7,7785.0
1971,Middle East & North Africa,Israel,3.813,71.372,2936585.0,29.32,11878.0
1971,Middle East & North Africa,Jordan,7.876,60.864,1752689.0,85.7,4421.0
1971,Middle East & North Africa,Kuwait,7.124,66.285,811187.0,66.5,63583.0
1971,Middle East & North Africa,Lebanon,4.836,66.32300000000001,2528423.0,61.9,12871.0
1971,Middle East & North Africa,Libya,7.898,57.04600000000001,2079897.0,127.6,61707.0
1971,Middle East & North Africa,Morocco,6.587999999999999,52.945,15706226.0,184.4,2484.0
1971,Middle East & North Africa,Oman,7.35,51.088,758060.0,215.1,19104.0
1971,Middle East & North Africa,Qatar,6.8660000000000005,68.937,118210.0,61.7,160147.0
1971,Middle East & North Africa,Saudi Arabia,7.289,53.764,6028687.0,170.68,47016.0
1971,Middle East & North Africa,Syria,7.566,59.915,6588936.0,99.6,2744.0
1971,Middle East & North Africa,Tunisia,6.292000000000002,52.289,5226965.0,171.1,3246.0
1971,Middle East & North Africa,United Arab Emirates,6.5120000000000005,62.333,272529.0,89.1,41464.0
1971,Middle East & North Africa,West Bank and Gaza,7.8039999999999985,56.417,1144161.0,127.15,1546.0
1971,Middle East & North Africa,Western Sahara,6.613,42.524,76196.0,,
1971,Middle East & North Africa,"Yemen, Rep.",7.593,42.017,6235264.0,,
1971,South Asia,Afghanistan,7.671,37.143,12273101.0,302.1,1092.0
1971,South Asia,Bangladesh,6.942,47.04600000000001,67849312.0,223.0,1142.0
1971,South Asia,Bhutan,6.674,37.688,312929.0,264.2,1059.0
1971,South Asia,India,5.41,49.554,566651479.0,209.9,1154.0
1971,South Asia,Maldives,7.2010000000000005,44.934,119308.0,250.5,1446.0
1971,South Asia,Nepal,5.957999999999998,42.839,12189968.0,261.8,1002.0
1971,South Asia,Pakistan,6.602,53.996,61033754.0,184.7,1721.0
1971,South Asia,Sri Lanka,4.208,64.546,12812407.0,69.7,1988.0
1971,Sub-Saharan Africa,Angola,7.2639999999999985,37.439,6047736.0,259.32,5614.0
1971,Sub-Saharan Africa,Benin,6.7860000000000005,42.948,2908713.0,261.8,1180.0
1971,Sub-Saharan Africa,Botswana,6.6110000000000015,55.379,715745.0,123.1,1810.0
1971,Sub-Saharan Africa,Burkina Faso,6.657,39.542,5923949.0,317.3,810.0
1971,Sub-Saharan Africa,Burundi,7.329,44.011,3549864.0,247.5,827.0
1971,Sub-Saharan Africa,Cameroon,6.247000000000001,46.625,7022124.0,204.5,2190.0
1971,Sub-Saharan Africa,Cape Verde,6.9129999999999985,53.03100000000001,282888.0,150.7,856.0
1971,Sub-Saharan Africa,Central African Rep.,5.954,42.728,1864764.0,,
1971,Sub-Saharan Africa,Chad,6.582000000000002,41.79,3742580.0,255.96,1334.0
1971,Sub-Saharan Africa,Comoros,7.06,48.20399999999999,243481.0,221.8,1453.0
1971,Sub-Saharan Africa,"Congo, Dem. Rep.",6.242000000000001,44.254,20845085.0,244.8,2194.0
1971,Sub-Saharan Africa,"Congo, Rep.",6.28,53.702,1375987.0,139.5,3545.0
1971,Sub-Saharan Africa,Cote d'Ivoire,7.927,44.521,5655462.0,233.6,3983.0
1971,Sub-Saharan Africa,Equatorial Guinea,5.681,40.053,284913.0,234.51,1081.0
1971,Sub-Saharan Africa,Eritrea,6.6370000000000005,40.9,1896028.0,219.48,1054.0
1971,Sub-Saharan Africa,Ethiopia,7.02,43.219,29777985.0,241.2,792.0
1971,Sub-Saharan Africa,Gabon,5.143,47.499,539728.0,176.25,5793.0
1971,Sub-Saharan Africa,Gambia,6.141,38.685,472432.0,296.4,1597.0
1971,Sub-Saharan Africa,Ghana,6.936,49.62300000000001,8911291.0,200.7,2527.0
1971,Sub-Saharan Africa,Guinea,6.221,36.933,4195876.0,324.1,977.0
1971,Sub-Saharan Africa,Guinea-Bissau,6.489,44.209,613847.0,263.52,1676.0
1971,Sub-Saharan Africa,Kenya,8.051,52.794,11657321.0,143.8,2002.0
1971,Sub-Saharan Africa,Lesotho,5.807,49.303,1054333.0,172.9,659.0
1971,Sub-Saharan Africa,Liberia,6.7360000000000015,39.867,1479831.0,281.2,1507.0
1971,Sub-Saharan Africa,Madagascar,7.325,45.257,6725666.0,153.7,2551.0
1971,Sub-Saharan Africa,Malawi,7.346,41.08,4667889.0,336.9,545.0
1971,Sub-Saharan Africa,Mali,6.9129999999999985,33.078,6138428.0,395.4,855.0
1971,Sub-Saharan Africa,Mauritania,6.774,49.59,1166883.0,191.5,2957.0
1971,Sub-Saharan Africa,Mauritius,3.741,63.354,840108.0,81.0,3133.0
1971,Sub-Saharan Africa,Mayotte,7.917999999999998,62.985,38290.0,,
1971,Sub-Saharan Africa,Mozambique,6.586,39.707,9665565.0,272.7,734.0
1971,Sub-Saharan Africa,Namibia,6.517,53.107,804310.0,97.2,5972.0
1971,Sub-Saharan Africa,Niger,7.46,36.449,4505018.0,330.9,1426.0
1971,Sub-Saharan Africa,Nigeria,6.522,41.61,58745411.0,277.1,3889.0
1971,Sub-Saharan Africa,Reunion,4.418,63.68899999999999,470253.0,,
1971,Sub-Saharan Africa,Rwanda,8.252,44.487,3866501.0,222.1,679.0
1971,Sub-Saharan Africa,Sao Tome and Principe,6.49,56.476000000000006,75334.0,87.0,2267.0
1971,Sub-Saharan Africa,Senegal,7.374,39.814,4231030.0,285.4,1979.0
1971,Sub-Saharan Africa,Seychelles,5.6320000000000014,66.187,52841.0,67.7,7402.0
1971,Sub-Saharan Africa,Sierra Leone,6.747999999999998,35.435,2640264.0,329.0,1601.0
1971,Sub-Saharan Africa,Somalia,7.151,41.343,3646798.0,223.59,1097.0
1971,Sub-Saharan Africa,South Africa,5.539,53.168,23106584.0,142.17,10654.0
1971,Sub-Saharan Africa,South Sudan,6.892,36.179,3107019.0,326.4,2329.0
1971,Sub-Saharan Africa,Sudan,6.899,52.57899999999999,12079205.0,153.3,2106.0
1971,Sub-Saharan Africa,Swaziland,6.876,48.633,458611.0,170.1,3934.0
1971,Sub-Saharan Africa,Tanzania,6.765,47.115,14044480.0,210.3,1412.0
1971,Sub-Saharan Africa,Togo,7.136,47.175,2165335.0,219.8,1962.0
1971,Sub-Saharan Africa,Uganda,7.1110000000000015,49.005,9730174.0,184.1,1084.0
1971,Sub-Saharan Africa,Zambia,7.443,49.51300000000001,4278863.0,175.1,3828.0
1971,Sub-Saharan Africa,Zimbabwe,7.419,55.247,5385233.0,109.2,2651.0
1972,America,Antigua and Barbuda,3.3280000000000003,66.558,67419.0,51.35,6378.0
1972,America,Argentina,3.148,67.044,24791983.0,70.4,10209.0
1972,America,Aruba,2.6910000000000003,69.851,59849.0,,7470.0
1972,America,Bahamas,3.469,66.49,177849.0,31.7,19856.0
1972,America,Barbados,2.794,65.863,241345.0,43.4,9148.0
1972,America,Belize,6.284,66.50399999999999,127389.0,89.7,2797.0
1972,America,Bolivia,6.496,46.563,4426012.0,219.1,3823.0
1972,America,Brazil,4.782,59.644,100828667.0,126.4,7082.0
1972,America,Canada,1.965,72.88,22344104.0,19.9,21532.0
1972,America,Chile,3.679,63.26600000000001,9925950.0,77.0,7674.0
1972,America,Colombia,5.153,61.591,22381887.0,90.4,4731.0
1972,America,Costa Rica,4.488,67.806,1908913.0,64.9,6287.0
1972,America,Cuba,3.646,70.79,9010586.0,35.9,9745.0
1972,America,Dominican Rep.,5.782,59.565,4764319.0,,
1972,America,Ecuador,5.874,58.652,6333049.0,130.3,6035.0
1972,America,El Salvador,6.01,56.917,3937757.0,148.9,5033.0
1972,America,French Guiana,4.267,65.706,51945.0,,
1972,America,Grenada,4.537,64.462,93896.0,79.4,3074.0
1972,America,Guadeloupe,4.548,65.993,325123.0,,
1972,America,Guatemala,6.207999999999998,53.43600000000001,5752386.0,164.0,5012.0
1972,America,Guyana,4.974,59.687,735823.0,73.4,3846.0
1972,America,Haiti,5.643,47.915,4877645.0,234.8,2130.0
1972,America,Honduras,7.1110000000000015,53.76300000000001,2841609.0,136.6,2775.0
1972,America,Jamaica,5.1080000000000005,68.767,1924871.0,53.3,7862.0
1972,America,Martinique,4.165,67.01899999999999,327918.0,,
1972,America,Mexico,6.525,62.333,55081201.0,101.1,9253.0
1972,America,Netherlands Antilles,2.69,70.046,162504.0,,
1972,America,Nicaragua,6.807,54.937,2549185.0,162.4,6128.0
1972,America,Panama,4.939,66.503,1595314.0,61.6,6843.0
1972,America,Paraguay,5.456,65.822,2606357.0,76.1,3618.0
1972,America,Peru,6.073,55.02,13941958.0,154.2,6853.0
1972,America,Puerto Rico,3.006,72.21600000000002,2793569.0,,16616.0
1972,America,Saint Lucia,5.813,64.21,106064.0,,
1972,America,Saint Vincent and the Grenadines,5.629,65.708,92463.0,,
1972,America,Suriname,5.336,63.844,372648.0,65.35,9776.0
1972,America,Trinidad and Tobago,3.432,65.407,985548.0,49.5,12081.0
1972,America,United States,2.008,71.34,213250350.0,21.5,25374.0
1972,America,Uruguay,2.969,68.733,2820734.0,53.5,7563.0
1972,America,Venezuela,5.053,65.816,11428022.0,58.8,15667.0
1972,America,Virgin Islands (U.S.),4.76,68.53399999999999,72610.0,,
1972,East Asia & Pacific,Australia,2.7430000000000003,71.93,13236895.0,20.2,20385.0
1972,East Asia & Pacific,Brunei,5.757999999999999,68.025,137181.0,59.75,82612.0
1972,East Asia & Pacific,Cambodia,6.172999999999999,38.0,7118136.0,256.21,1440.0
1972,East Asia & Pacific,China,4.92,63.11888,857804035.0,102.1,843.0
1972,East Asia & Pacific,Fiji,4.275,60.54600000000001,542846.0,54.6,4834.0
1972,East Asia & Pacific,French Polynesia,4.8889999999999985,60.83600000000001,118303.0,,
1972,East Asia & Pacific,Guam,4.137,66.473,89350.0,,
1972,East Asia & Pacific,"Hong Kong, China",3.24,72.583,4068311.0,,9788.0
1972,East Asia & Pacific,Indonesia,5.337999999999999,53.746,124507744.0,155.1,2351.0
1972,East Asia & Pacific,Japan,2.109,73.42,106619818.0,15.7,15694.0
1972,East Asia & Pacific,Kiribati,5.346,52.324,45777.0,132.5,3295.0
1972,East Asia & Pacific,"Korea, Dem. Rep.",4.038,61.379,15034521.0,,
1972,East Asia & Pacific,"Korea, Rep.",4.27,62.683,32766592.0,,
1972,East Asia & Pacific,Laos,5.99,46.86,2839169.0,,
1972,East Asia & Pacific,"Macao, China",1.821,69.914,254280.0,,16555.0
1972,East Asia & Pacific,Malaysia,4.603,65.258,11461117.0,50.5,4468.0
1972,East Asia & Pacific,"Micronesia, Fed. Sts.",6.894,62.519,62297.0,84.88,1774.0
1972,East Asia & Pacific,Mongolia,7.497000000000001,56.192,1359478.0,195.24,1748.0
1972,East Asia & Pacific,Myanmar,5.791,51.817,27475978.0,171.2,1441.0
1972,East Asia & Pacific,New Caledonia,5.172999999999999,63.455,114294.0,,
1972,East Asia & Pacific,New Zealand,2.90378,71.89,2930577.0,19.9,20349.0
1972,East Asia & Pacific,Papua New Guinea,6.108,47.352,2576020.0,135.4,1904.0
1972,East Asia & Pacific,Philippines,6.041,61.245,37545635.0,82.6,3296.0
1972,East Asia & Pacific,Samoa,7.039,55.777,146330.0,122.9,3836.0
1972,East Asia & Pacific,Singapore,2.8360000000000003,68.859,2152644.0,24.3,12711.0
1972,East Asia & Pacific,Solomon Islands,7.145,55.319,172319.0,91.9,829.0
1972,East Asia & Pacific,Taiwan,3.5860000000000003,69.35,15226000.0,,6532.0
1972,East Asia & Pacific,Thailand,5.181,60.455,39109571.0,90.2,2398.0
1972,East Asia & Pacific,Timor-Leste,5.541,39.074,637590.0,267.68,707.0
1972,East Asia & Pacific,Tonga,5.6160000000000005,65.486,86347.0,44.0,1755.0
1972,East Asia & Pacific,Vanuatu,6.134,53.52,90831.0,99.9,1721.0
1972,East Asia & Pacific,Vietnam,6.35,58.858,46994771.0,82.6,1152.0
1972,Europe & Central Asia,Albania,4.809,67.595,2241623.0,103.49,3988.0
1972,Europe & Central Asia,Armenia,3.032,70.604,2643464.0,75.83,3571.0
1972,Europe & Central Asia,Austria,2.085,70.63,7526469.0,28.0,19747.0
1972,Europe & Central Asia,Azerbaijan,4.348,65.457,5387375.0,71.36,7395.0
1972,Europe & Central Asia,Belarus,2.248,72.67,9181971.0,23.15,5523.0
1972,Europe & Central Asia,Belgium,2.052,71.44,9696539.0,21.9,20504.0
1972,Europe & Central Asia,Bosnia and Herzegovina,2.675,67.308,3636930.0,66.52,2768.0
1972,Europe & Central Asia,Bulgaria,2.155,70.9,8590839.0,36.2,8534.0
1972,Europe & Central Asia,Channel Islands,1.918,72.02,123534.0,,
1972,Europe & Central Asia,Croatia,1.975,68.969,4201302.0,35.42,13345.0
1972,Europe & Central Asia,Cyprus,2.491,73.067,628140.0,33.04,10088.0
1972,Europe & Central Asia,Czech Rep.,2.153,70.29,9855516.0,,
1972,Europe & Central Asia,Denmark,2.03,73.47,4987806.0,14.9,23562.0
1972,Europe & Central Asia,Estonia,2.129,70.35,1394029.0,24.14,9844.0
1972,Europe & Central Asia,Finland,1.59,70.87,4644371.0,14.6,17722.0
1972,Europe & Central Asia,France,2.327,72.38,51572812.0,16.6,19570.0
1972,Europe & Central Asia,Georgia,2.579,68.086,4791473.0,72.82,5415.0
1972,Europe & Central Asia,Germany,1.8,71.14420162,78549958.0,24.0,22497.0
1972,Europe & Central Asia,Greece,2.351,71.57600000000002,8870711.0,34.1,14818.0
1972,Europe & Central Asia,Greenland,2.77,65.1969673098,48209.0,,11470.0
1972,Europe & Central Asia,Hungary,2.067,69.76,10393745.0,42.0,13736.0
1972,Europe & Central Asia,Iceland,2.88,74.46,209722.0,14.6,17413.0
